skillsCount,projectsCount,internshipCount,certificationCount,metricsCount,githubPresent,linkedinPresent,awsPresent,dockerPresent,redisPresent,score
20,2,1,4,5,0,0,1,1,0,91
20,5,2,2,5,1,1,0,0,1,100
10,1,2,1,5,0,1,0,1,0,68
15,5,1,4,8,0,0,1,0,0,100
15,2,1,0,0,0,0,1,1,1,61
5,4,2,3,0,1,0,0,0,0,59
16,1,2,0,9,1,1,0,0,0,89
19,2,1,2,6,1,0,0,1,0,87
20,4,0,1,8,0,1,0,0,1,91
16,3,1,5,6,0,1,0,1,1,94
17,3,2,5,2,1,1,0,1,1,97
13,5,0,1,7,1,1,1,0,0,83
2,3,2,3,2,1,1,1,1,1,67
16,2,2,3,5,0,0,0,1,1,90
4,0,1,5,0,0,1,0,1,1,37
8,5,2,0,2,0,1,0,1,0,73
2,1,1,1,8,1,1,1,0,1,57
19,2,0,1,9,0,0,1,1,1,88
8,3,2,1,3,1,1,0,0,0,67
14,5,1,0,6,0,0,0,0,0,81
12,3,1,0,3,0,0,1,0,1,65
6,3,1,3,3,1,1,0,1,0,61
9,3,0,5,0,0,0,0,1,1,50
19,4,1,0,8,0,1,0,0,0,94
15,2,1,5,4,1,1,0,1,1,84
10,1,1,1,3,0,0,0,0,1,49
17,1,2,5,6,1,1,1,1,1,100
20,2,1,2,9,1,1,0,1,0,100
11,5,2,2,2,0,1,1,1,0,87
12,0,2,4,0,0,1,0,1,1,61
15,4,0,0,5,1,0,0,1,0,72
5,0,0,1,4,1,1,0,1,0,33
11,0,2,5,0,1,1,1,1,0,65
8,4,1,1,6,1,0,0,1,1,76
20,1,0,5,6,1,0,1,1,0,84
18,0,0,2,6,0,0,0,1,0,62
16,3,1,5,5,1,1,0,1,1,94
20,0,0,0,9,0,0,1,0,0,71
9,3,1,1,3,0,1,0,1,0,60
9,3,2,1,4,0,0,1,0,0,71
9,4,2,1,7,1,0,1,1,1,95
15,4,1,3,1,0,0,0,1,1,76
5,2,2,4,2,1,1,0,1,0,63
1,0,0,2,8,0,1,0,1,0,36
13,1,0,4,7,1,1,0,0,1,68
10,2,2,5,6,0,1,0,1,0,84
20,1,2,1,4,0,1,0,0,0,81
19,4,1,3,9,1,1,1,1,1,100
20,3,0,5,8,0,0,0,0,0,89
2,2,0,3,0,1,1,0,0,0,25
9,3,2,0,10,1,1,1,1,1,99
15,5,1,5,0,0,1,0,0,1,80
3,3,0,0,2,1,1,0,0,1,35
16,2,0,1,6,0,1,1,1,0,72
3,0,0,4,5,0,0,1,1,1,40
13,4,1,1,6,0,0,1,0,1,83
16,2,1,1,7,0,0,1,1,0,83
1,3,2,0,3,1,0,0,0,0,49
18,0,1,5,3,1,0,1,1,1,79
5,2,2,1,2,0,1,0,0,0,50
7,3,1,4,6,1,0,1,1,0,76
10,4,2,2,2,0,0,0,0,0,70
9,0,1,1,4,0,1,0,0,0,44
1,1,1,3,3,1,1,1,1,1,48
19,5,1,5,9,1,1,1,0,0,100
14,3,0,5,1,1,1,1,0,0,65
7,5,0,4,7,1,0,0,0,1,74
9,3,1,0,9,0,1,0,0,0,72
15,2,1,5,3,0,1,0,0,0,71
12,3,2,4,9,1,0,1,0,0,100
18,5,2,0,1,1,1,1,0,0,93
13,4,0,1,8,1,1,0,0,0,77
20,5,0,1,0,1,1,0,1,0,76
18,3,1,3,10,0,0,1,1,0,100
6,0,2,5,1,0,0,1,1,0,53
2,1,1,1,2,1,1,0,0,0,32
19,0,2,2,2,0,1,0,0,1,73
8,4,2,0,8,0,0,0,0,0,80
2,5,2,2,6,0,0,1,1,1,82
9,0,2,3,5,1,0,1,1,1,73
11,4,1,3,8,0,0,0,1,1,89
13,1,0,4,8,0,1,0,1,0,69
11,0,2,3,10,1,0,0,1,1,88
6,3,0,5,7,1,0,1,0,1,68
13,1,0,0,10,0,1,1,1,1,74
14,5,0,0,3,1,0,1,0,1,72
7,2,2,0,4,0,1,0,0,1,61
10,3,1,1,2,1,1,1,1,1,69
9,3,2,0,0,0,1,0,1,0,59
4,3,0,2,8,1,0,1,1,1,65
1,3,1,2,10,0,0,1,0,0,65
3,3,0,4,3,0,1,0,1,1,47
15,1,1,1,7,1,0,0,0,0,71
17,0,1,0,8,1,0,0,0,0,71
11,2,1,2,6,1,1,1,1,1,80
14,0,2,2,5,0,1,1,1,1,80
4,4,1,1,2,0,0,1,1,1,57
11,4,2,1,1,0,1,1,0,0,73
4,0,1,2,0,1,1,0,1,0,31
9,0,2,0,10,0,1,1,1,1,81
18,3,1,3,7,0,0,1,0,1,95
15,4,2,1,2,1,1,1,0,0,87
15,0,0,3,10,0,1,0,1,0,72
2,2,1,3,9,0,1,1,0,1,66
9,1,1,1,5,0,0,0,0,0,50
13,2,2,0,4,1,0,1,0,1,78
3,2,2,1,4,1,1,1,0,1,62
12,3,1,3,5,1,0,1,1,1,84
12,4,2,1,10,0,1,1,1,1,100
17,5,1,2,6,1,0,1,1,1,100
20,3,0,2,0,0,1,1,1,0,69
17,0,1,5,8,1,0,1,0,0,85
5,0,0,1,6,1,1,1,0,0,39
7,3,0,1,9,0,1,1,1,1,71
9,3,0,1,3,0,1,0,1,1,53
8,1,2,1,1,1,1,0,1,0,55
8,0,1,4,9,0,0,1,1,1,72
1,5,0,5,2,1,0,1,0,1,53
7,5,0,3,8,1,0,1,0,1,79
11,1,0,4,7,1,0,0,0,1,62
3,0,2,5,2,0,0,0,1,1,49
15,3,1,1,9,1,0,0,0,0,87
6,1,1,3,8,1,0,1,0,1,67
19,1,1,3,9,0,0,0,1,1,93
19,1,2,5,4,0,1,0,0,1,90
7,5,2,0,4,0,1,1,0,0,77
9,0,0,0,1,1,1,1,0,1,33
3,2,0,2,4,1,0,1,1,1,46
7,0,1,0,8,1,0,0,1,0,55
7,0,2,0,2,0,0,0,0,0,40
14,5,0,2,6,1,1,1,1,1,91
7,1,1,5,8,0,1,0,1,0,69
2,4,2,5,1,0,1,0,1,0,63
5,3,1,2,4,0,1,1,0,1,60
15,0,0,1,9,0,0,0,1,0,63
13,1,1,1,2,1,1,0,1,0,58
13,1,1,5,3,1,0,1,1,1,74
2,4,2,2,0,0,0,1,1,1,59
6,3,0,3,5,0,0,0,1,0,52
16,5,1,5,8,1,1,1,0,1,100
17,0,0,5,9,0,0,0,0,1,74
19,5,0,0,1,0,0,1,1,1,77
20,1,2,1,10,1,0,0,1,0,100
10,2,2,4,0,0,1,1,1,0,68
7,1,2,3,5,1,0,1,0,1,70
5,2,1,2,6,1,1,1,0,1,64
9,3,1,5,2,0,0,1,0,0,63
15,4,0,1,4,0,1,0,1,0,70
19,4,0,0,4,0,1,0,1,1,79
8,2,0,5,10,1,1,1,1,1,82
9,2,1,0,8,0,0,1,1,0,70
18,5,1,3,9,0,1,1,1,0,100
15,3,2,3,1,1,1,1,0,1,86
5,4,2,3,2,0,1,0,0,1,67
13,3,2,3,4,1,0,0,1,0,86
12,1,1,2,3,1,1,1,0,1,64
18,4,2,0,6,1,1,0,0,0,99
1,0,0,2,10,1,0,1,0,1,46
15,0,1,4,8,0,1,1,0,0,78
14,4,0,2,5,0,1,0,1,0,73
2,5,2,0,0,1,1,1,0,1,61
14,0,2,4,0,0,1,1,0,1,65
12,0,1,1,6,0,0,1,0,1,61
9,0,0,4,9,0,0,0,0,1,56
6,5,0,4,7,1,0,0,0,1,72
12,5,1,3,5,1,1,0,0,0,85
12,3,2,2,10,0,0,0,0,1,96
11,4,2,2,10,0,1,1,1,1,100
18,0,2,1,9,1,1,0,1,0,94
7,3,2,1,9,1,0,1,1,1,92
3,0,1,4,7,0,1,1,1,1,58
16,1,2,1,0,0,0,0,0,1,62
4,3,0,2,9,0,0,1,0,1,61
11,2,0,1,5,1,1,0,1,1,61
14,0,0,4,2,0,0,1,0,0,46
13,3,0,1,2,1,0,1,1,1,63
6,0,0,5,0,1,1,1,0,0,31
2,1,1,2,6,0,0,1,1,1,52
6,2,0,2,2,1,1,1,1,1,48
12,5,0,0,2,1,0,1,1,0,66
19,0,1,1,9,1,1,0,1,1,89
19,0,1,5,3,1,0,1,0,0,74
18,2,0,0,6,1,0,0,0,0,67
5,3,2,5,8,1,1,0,0,1,87
16,5,0,2,2,1,1,0,0,1,75
16,1,1,4,1,1,0,1,0,0,65
11,2,0,3,4,1,1,0,1,0,59
4,0,1,0,9,1,1,0,1,1,57
19,5,2,1,8,1,0,1,0,0,100
9,3,0,5,7,1,0,0,1,0,71
15,4,2,3,8,1,0,0,1,1,100
4,1,0,4,0,0,0,0,1,1,28
13,2,0,2,1,0,1,0,1,1,52
1,0,0,1,4,1,1,1,1,1,32
1,4,1,3,9,1,1,0,1,0,74
1,3,2,1,1,0,0,0,0,1,45
18,5,2,5,0,0,1,0,0,0,93
17,2,2,1,10,1,0,1,1,1,100
2,5,0,0,10,1,1,0,1,1,71
14,3,1,0,9,1,0,0,0,0,83
1,0,2,3,0,0,0,0,1,1,35
12,1,2,0,10,1,1,1,1,1,95
10,0,0,0,8,1,1,1,1,0,57
12,3,2,2,3,1,0,1,0,1,82
4,1,1,3,1,1,0,1,0,0,39
4,5,0,5,8,0,0,0,1,0,71
3,0,1,4,3,0,1,1,1,0,43
20,0,0,3,7,1,1,1,1,1,83
2,2,1,4,2,1,0,1,0,0,45
7,3,1,2,4,1,1,0,1,0,64
17,4,0,4,7,1,1,1,0,0,92
8,0,0,5,3,0,1,1,1,1,48
12,4,0,3,9,0,1,0,0,1,82
17,2,2,3,1,1,1,1,1,1,89
15,1,0,4,7,0,0,1,0,0,68
20,1,0,0,9,1,0,0,0,0,75
4,1,2,0,5,1,0,0,0,1,54
6,0,2,5,7,1,1,0,0,0,68
14,2,2,3,1,0,0,0,0,1,70
1,4,0,3,2,1,1,1,1,1,50
13,5,1,3,8,0,1,1,1,0,100
14,1,1,2,3,1,1,1,0,1,68
6,5,0,4,4,1,1,1,0,0,66
11,4,2,3,6,1,0,0,1,1,96
20,3,2,4,6,0,0,0,1,0,100
10,3,1,4,5,0,1,1,1,1,81
15,4,1,2,7,1,1,0,0,0,90
20,5,2,5,2,1,1,0,0,0,100
15,5,2,4,8,1,1,0,0,0,100
13,4,0,2,10,0,1,0,0,0,82
18,1,1,3,4,0,1,0,0,1,74
12,4,2,1,6,0,1,1,0,1,93
9,0,0,0,0,0,0,0,0,1,21
6,4,1,2,5,0,0,1,1,1,72
5,3,0,3,3,1,0,1,0,0,47
3,0,0,4,3,1,0,1,0,1,33
9,1,0,0,3,0,1,0,1,0,38
8,2,0,4,7,0,0,1,1,0,63
2,0,1,3,2,0,0,0,1,0,30
7,4,1,2,7,1,1,1,0,1,81
9,3,2,4,10,1,0,0,0,1,97
5,1,1,4,9,0,0,0,1,1,67
5,5,1,0,0,1,1,0,1,0,54
15,3,1,1,7,0,1,1,0,0,84
19,1,2,0,10,0,1,1,0,0,99
10,1,1,4,4,0,1,1,1,0,65
6,0,0,4,1,0,1,1,0,0,29
11,3,2,0,7,0,0,0,0,1,81
5,1,0,4,3,1,1,1,1,1,48
20,0,1,3,9,0,1,1,0,1,92
3,3,0,5,7,0,1,1,1,0,62
20,0,0,2,2,0,0,0,1,0,54
10,5,2,1,8,0,0,0,0,0,91
19,4,2,1,3,1,1,1,0,0,98
5,3,2,5,5,1,0,0,0,0,73
11,5,1,3,5,0,1,0,1,0,84
1,3,1,5,3,1,1,0,1,0,55
1,5,0,3,6,0,1,1,0,1,60
4,0,1,1,9,1,0,0,1,0,54
13,4,2,0,1,1,0,1,1,0,80
4,4,2,4,7,1,1,1,1,0,90
11,3,0,1,9,1,1,0,1,1,78
3,3,2,3,7,1,1,0,1,0,77
14,3,1,0,1,1,0,1,1,1,70
13,5,1,1,7,0,1,0,0,0,86
9,3,1,1,10,1,1,1,0,1,87
20,5,0,3,10,1,0,1,0,1,100
9,2,1,0,3,1,0,0,0,1,53
4,4,0,2,3,0,0,1,1,0,49
5,3,0,3,0,1,0,0,0,0,34
15,3,0,3,2,1,0,1,0,0,64
12,1,0,5,9,1,1,0,1,1,78
19,5,2,3,3,0,0,0,1,1,100
8,2,2,3,1,0,0,1,1,0,63
8,4,1,3,7,1,1,0,1,1,85
7,2,1,4,1,1,0,0,1,1,55
13,1,0,3,10,1,0,1,0,0,74
16,4,1,1,0,1,1,1,1,1,80
20,2,2,1,8,0,0,0,1,0,100
7,3,0,0,10,0,0,1,1,0,67
16,3,0,3,7,0,0,0,0,0,74
19,2,2,1,8,0,0,1,0,1,100
1,5,1,3,8,1,0,0,0,1,73
4,1,2,4,5,1,1,1,0,0,65
5,1,1,2,8,1,1,0,0,0,58
15,0,1,1,2,0,1,1,1,1,61
10,4,0,1,5,0,0,0,1,0,61
15,2,0,0,5,0,1,1,0,0,61
5,1,0,4,3,0,0,1,1,0,40
9,4,1,5,0,1,0,1,0,1,68
11,5,0,3,3,1,0,0,1,1,72
18,0,1,4,2,0,1,1,1,1,73
13,3,2,5,7,0,1,0,0,1,97
6,0,2,5,0,0,1,0,0,1,47
12,3,2,2,0,0,0,0,1,1,70
1,4,2,1,10,1,0,1,0,1,84
13,4,1,5,5,0,0,1,1,1,92
1,4,2,1,5,0,0,1,1,1,70
13,5,2,4,10,0,1,1,1,0,100
10,2,1,3,2,0,1,1,0,0,58
7,4,2,5,8,0,0,1,1,1,99
20,0,2,2,1,1,0,1,1,0,78
19,3,0,2,8,0,0,1,0,0,85
2,3,1,3,4,0,1,1,1,0,57
3,1,0,0,7,0,1,1,1,0,42
7,5,1,5,3,1,1,0,1,1,80
12,2,0,3,4,0,1,0,1,1,61
3,5,1,1,8,0,1,1,1,1,80
16,5,2,0,3,0,1,0,1,1,95
8,0,0,1,9,1,1,0,0,0,50
17,4,1,5,1,1,1,0,0,0,82
5,4,1,5,10,0,1,0,0,0,82
18,5,1,1,3,1,0,1,1,1,96
11,2,1,4,0,1,1,1,1,1,66
10,5,2,3,2,0,1,0,0,1,82
20,1,1,3,10,0,1,1,1,1,100
16,0,0,3,10,1,1,1,1,1,84
14,1,0,0,3,1,0,0,1,1,52
1,4,2,5,10,1,0,0,1,0,89
14,1,1,0,2,1,1,0,0,1,57
20,2,1,3,3,0,0,0,0,1,78
18,3,1,1,6,1,1,0,1,1,93
13,0,2,5,10,1,0,1,0,1,96
3,2,2,3,4,1,1,1,0,0,63
13,1,1,4,3,1,1,0,1,1,70
4,1,0,1,0,0,0,0,1,1,22
11,3,1,2,8,1,0,1,1,0,86
1,5,2,0,5,0,0,1,0,1,69
2,2,2,3,10,1,0,1,0,1,80
15,3,1,1,9,1,0,1,0,1,94
2,1,1,1,8,0,1,0,0,1,50
20,1,2,5,2,0,1,0,0,1,86
15,5,2,4,9,0,1,0,0,0,100
14,0,0,4,5,0,1,1,1,1,64
4,0,0,4,9,1,1,0,1,1,55
6,2,1,3,5,1,0,1,1,0,64
12,3,0,3,6,1,1,1,1,1,79
13,5,1,2,8,1,0,1,1,1,100
5,1,2,0,9,1,1,0,0,1,70
15,4,0,2,2,1,1,1,1,1,76
13,2,1,1,9,0,1,0,1,0,81
4,5,0,4,9,1,0,0,0,1,74
16,4,0,1,7,0,1,1,1,0,85
6,5,2,0,4,1,1,0,0,1,77
10,0,2,0,6,1,1,0,0,1,66
5,1,0,3,1,0,1,0,1,0,30
15,5,2,0,5,1,1,1,0,0,99
5,3,2,5,3,1,1,1,0,0,73
17,1,1,4,1,1,1,0,0,0,65
8,3,1,0,6,0,1,0,0,0,61
12,0,2,0,2,1,0,1,1,1,64
18,5,0,4,4,0,1,0,0,1,86
17,5,2,2,6,0,0,1,0,1,100
7,4,0,4,6,1,1,0,1,0,69
20,5,2,1,0,0,1,0,1,0,93
6,1,1,0,5,1,0,1,1,0,53
4,0,1,2,0,1,0,0,0,1,28
7,4,1,3,2,0,1,0,0,1,61
14,0,0,0,2,1,0,1,0,1,44
18,5,0,5,0,0,1,1,0,1,80
16,1,2,5,10,1,0,1,1,0,100
12,5,2,5,2,0,0,1,1,0,93
7,3,2,0,5,0,1,1,1,0,74
12,5,1,0,4,1,1,0,0,0,76
11,4,0,0,10,1,0,1,0,0,79
19,2,1,2,0,0,0,0,1,0,66
14,2,2,0,10,1,0,0,1,0,95
19,0,1,3,6,1,1,0,1,0,81
19,5,0,3,1,1,0,1,0,0,79
1,0,2,1,6,1,1,1,0,1,54
12,3,2,1,7,0,0,1,1,1,93
6,3,0,3,9,1,0,1,1,0,71
20,0,1,5,4,1,1,1,0,0,81
16,4,0,5,2,1,1,0,1,0,77
16,1,2,3,3,0,0,1,0,0,76
13,1,1,5,6,0,1,1,0,1,78
20,3,1,3,3,1,0,0,1,1,90
12,0,1,0,9,0,1,1,0,1,70
7,3,0,2,10,0,1,0,1,0,69
13,2,2,5,5,1,1,1,0,1,93
9,4,1,2,9,0,0,1,0,1,86
10,2,0,3,10,0,1,0,0,1,71
16,0,1,4,9,1,1,0,1,1,89
12,3,2,3,8,0,1,0,1,0,95
2,4,0,1,10,0,1,0,0,0,58
14,1,2,1,3,1,1,1,1,1,80
16,0,1,2,3,0,0,0,0,0,55
7,1,0,5,0,1,1,0,1,0,38
13,1,0,5,5,0,0,1,0,0,60
6,1,0,0,9,1,0,0,0,1,50
14,1,0,0,6,0,1,1,1,0,61
1,3,0,4,10,0,0,1,1,0,63
19,2,2,4,2,0,1,0,1,0,88
1,4,2,0,3,0,1,1,0,1,60
11,1,1,0,10,1,0,1,1,0,78
10,0,1,5,8,1,1,0,0,1,72
4,4,1,5,3,1,0,0,0,0,60
9,0,1,5,9,1,0,1,0,0,72
9,1,2,4,3,1,1,0,1,0,69
4,4,1,3,4,0,1,0,0,0,58
5,5,2,4,9,1,1,0,1,0,99
6,2,0,2,3,1,1,1,1,1,51
13,2,0,1,3,1,0,0,1,0,54
10,0,0,4,8,0,0,1,0,1,59
16,5,0,0,2,1,0,1,1,0,74
17,4,2,1,10,1,1,1,0,1,100
17,3,1,2,8,0,0,0,1,1,94
13,3,1,0,10,1,0,0,1,0,88
6,4,1,3,9,1,0,1,0,0,82
1,2,1,3,7,1,1,0,1,1,61
16,4,1,4,9,0,1,0,0,1,100
7,3,2,4,5,1,1,0,1,1,84
7,3,2,2,2,0,1,0,1,1,68
6,0,1,5,1,0,1,0,0,1,40
17,1,1,3,7,1,0,0,1,1,86
14,1,1,3,4,0,1,0,0,0,63
12,2,2,2,5,0,1,1,0,0,79
2,0,1,1,3,1,0,1,1,1,39
14,1,0,1,6,1,0,1,1,1,67
15,0,2,3,9,0,0,1,0,1,90
20,5,1,1,5,0,1,1,1,0,100
4,2,0,0,9,1,0,1,0,0,52
10,0,1,3,2,0,0,0,1,1,49
4,3,1,3,1,0,1,1,1,0,52
5,2,1,2,1,1,1,0,0,0,42
4,2,0,3,9,0,1,1,0,0,57
13,5,1,0,4,1,1,0,1,1,85
5,4,1,5,0,1,1,0,0,0,55
4,0,1,0,2,0,0,1,1,0,32
10,3,2,2,3,1,1,0,0,1,76
1,1,0,5,2,1,0,1,0,1,33
2,3,0,2,8,1,1,0,1,0,56
6,5,0,1,1,1,1,1,1,1,58
13,0,1,1,9,0,1,0,0,1,70
9,2,1,0,9,0,0,1,0,1,72
4,5,0,3,6,0,0,1,1,0,65
8,5,0,3,4,0,0,1,1,0,67
14,5,0,2,10,1,1,0,1,1,99
8,3,2,5,7,1,1,0,1,0,91
12,5,0,5,2,1,1,1,1,0,78
17,4,2,3,10,0,0,1,0,0,100
7,4,2,2,0,1,0,0,1,0,65
13,1,1,5,6,0,0,0,0,1,72
13,1,2,1,10,1,1,1,0,0,92
8,3,0,4,3,0,0,1,0,1,55
12,1,2,2,9,0,1,1,1,1,93
15,5,1,3,7,1,1,0,1,1,100
8,5,1,0,6,1,1,0,1,1,81
14,0,1,2,5,1,0,0,1,1,67
15,1,1,1,1,0,0,1,0,0,54
17,2,2,4,0,1,0,1,0,1,82
18,1,2,3,2,1,0,0,1,0,80
2,4,0,5,7,1,0,0,1,1,65
1,5,2,0,7,1,1,0,1,0,77
9,1,2,3,3,1,1,1,0,0,67
7,2,2,2,1,0,1,1,1,0,61
9,4,0,5,6,0,0,1,1,1,77
17,3,1,3,7,1,0,0,0,0,89
16,3,1,3,4,0,1,0,0,1,80
19,4,2,3,10,0,0,0,1,1,100
17,5,0,5,10,1,0,0,0,1,100
17,0,2,5,4,1,1,0,0,0,81
10,2,0,5,1,0,0,1,1,0,51
16,2,0,1,6,1,1,1,1,1,78
17,2,0,4,8,1,1,0,1,1,88
10,1,0,0,1,0,0,1,0,0,32
18,5,1,3,10,0,1,1,0,0,100
16,2,2,0,9,1,0,1,1,1,100
3,3,2,2,7,1,0,1,0,0,73
11,1,1,3,2,0,1,1,0,1,58
11,0,1,0,2,1,0,1,0,1,48
1,0,2,4,5,0,0,0,0,1,48
12,3,2,3,8,1,0,0,0,1,95
3,2,1,3,8,0,0,0,0,1,59
16,3,2,2,3,1,1,0,0,1,88
10,5,0,2,7,0,0,1,0,0,74
16,0,2,4,2,1,0,1,1,0,77
8,4,0,5,10,1,0,1,1,0,87
11,0,0,3,3,0,0,1,1,0,45
13,2,1,5,0,1,0,0,1,1,66
13,4,1,0,6,0,1,0,0,0,76
9,4,0,5,6,0,1,1,1,1,79
2,0,2,0,3,0,0,1,0,1,40
16,1,0,0,6,1,0,1,0,0,62
1,1,0,4,4,1,0,1,0,1,37
6,2,0,2,8,0,1,1,1,0,60
2,5,0,2,7,1,0,1,1,1,68
19,1,2,4,5,0,1,0,1,1,95
2,3,2,0,10,1,0,1,0,1,79
16,3,1,4,2,0,1,1,0,0,77
14,2,0,0,9,0,0,1,1,1,76
10,2,0,0,10,1,0,1,0,0,67
15,0,1,4,4,0,0,0,1,1,67
20,1,1,3,5,0,1,1,1,1,89
4,1,1,2,3,0,1,0,0,0,38
12,4,1,2,10,1,1,0,1,0,97
11,0,0,1,2,1,1,1,0,1,42
7,3,2,3,7,1,0,0,0,1,82
3,5,0,1,4,0,0,1,0,1,52
1,3,0,3,6,0,1,0,0,0,43
16,1,2,2,2,0,1,0,1,0,73
6,1,2,1,7,0,0,1,0,1,67
20,1,2,1,4,1,1,0,0,0,84
12,3,0,0,8,1,1,1,0,1,75
7,1,1,5,10,0,0,1,0,0,73
15,4,1,0,4,1,0,0,1,1,82
17,4,0,5,2,1,0,1,1,1,84
12,2,2,2,1,1,0,0,0,1,67
19,2,0,4,2,1,1,1,1,1,78
13,3,2,5,0,1,0,1,0,1,81
7,4,1,2,7,1,1,1,0,0,78
3,3,0,4,4,0,1,1,0,0,47
16,1,0,1,3,1,0,0,1,1,58
11,2,0,3,5,0,1,0,0,0,55
20,5,0,2,2,0,1,0,1,1,84
16,1,1,0,2,0,1,1,0,1,62
5,4,1,2,0,1,0,0,0,0,47
17,0,1,0,0,1,1,0,0,0,49
5,0,0,5,7,0,1,0,0,1,46
3,5,0,3,2,0,1,1,1,1,56
6,3,1,2,0,0,1,1,1,0,51
12,2,2,3,7,1,0,1,1,0,92
7,3,2,1,2,1,1,0,1,1,69
11,4,0,4,2,0,0,0,1,1,63
9,2,1,1,2,1,1,0,1,1,58
12,3,0,5,6,0,0,1,0,0,71
1,3,2,2,5,1,0,1,1,1,70
17,0,1,4,7,1,1,1,1,1,89
11,2,0,5,10,0,1,1,1,1,85
12,0,1,4,9,0,1,1,0,0,75
1,3,2,3,1,0,0,1,0,0,50
20,0,1,1,1,1,1,1,1,0,68
10,0,1,0,1,1,0,0,1,1,43
2,3,0,4,1,1,1,0,1,1,42
11,3,0,4,6,0,0,0,1,1,70
6,1,1,1,7,1,0,1,1,0,61
13,5,0,3,4,1,0,0,1,1,79
20,3,1,2,6,1,0,0,1,0,94
11,5,2,5,3,0,1,0,1,1,95
5,0,0,5,10,1,1,1,1,1,66
17,1,2,2,6,1,0,1,1,0,92
10,4,1,4,7,0,0,1,1,1,90
4,0,2,1,10,1,1,0,1,0,69
1,2,2,4,6,1,0,1,0,0,65
11,3,1,3,6,1,1,0,0,1,79
8,5,0,1,2,1,1,0,0,0,54
10,2,0,0,10,1,0,1,0,1,70
20,4,2,0,3,0,1,1,1,0,99
9,0,0,4,2,0,0,1,1,0,40
14,4,2,1,5,1,0,1,1,0,96
1,4,0,5,1,1,1,1,0,1,47
15,1,1,0,6,1,1,0,0,1,71
16,2,1,2,0,1,0,1,1,0,67
8,2,2,0,1,0,1,1,0,0,55
10,1,2,5,1,0,0,1,1,1,69
5,5,0,3,9,0,0,1,1,0,76
18,3,2,2,5,0,1,0,0,1,95
15,0,1,1,3,0,1,1,0,1,60
15,2,2,4,9,0,1,1,0,0,100
8,2,0,0,9,0,1,0,1,0,59
4,4,1,5,6,0,1,1,1,0,76
13,1,0,5,4,1,0,0,0,1,59
19,3,2,3,6,0,0,1,0,1,100
17,2,0,5,6,1,1,1,0,1,84
4,1,2,1,0,0,0,0,1,0,39
7,1,0,2,9,0,1,1,0,0,56
14,1,2,3,3,0,1,0,1,1,77
5,5,0,4,9,1,0,0,1,0,77
4,4,2,2,3,0,0,1,1,1,72
13,4,0,3,9,1,0,1,0,0,86
1,1,2,0,7,1,0,0,1,0,55
14,2,1,5,8,0,0,0,1,0,86
13,1,2,5,6,0,1,1,1,1,92
19,4,2,3,5,1,1,0,0,1,100
20,4,1,2,8,0,1,1,1,0,100
1,0,2,4,2,1,1,1,1,0,49
1,1,2,0,5,1,0,1,0,0,49
4,2,2,0,4,1,1,1,1,0,63
11,1,2,1,10,1,1,0,1,1,91
16,2,0,1,9,1,0,1,0,1,81
6,1,0,1,8,0,1,0,1,0,49
9,5,2,2,1,0,1,1,0,0,76
18,1,2,0,0,0,1,0,1,1,70
19,4,2,2,7,1,0,0,1,1,100
18,5,1,4,9,1,0,1,0,1,100
5,2,1,0,8,1,0,0,0,0,57
17,4,2,1,2,0,1,1,0,0,88
6,2,2,1,5,1,0,0,0,0,62
9,2,2,4,8,1,1,0,0,0,85
17,3,0,3,10,1,1,0,1,0,94
18,1,1,2,5,1,1,0,1,0,79
8,1,1,4,3,1,1,1,1,0,61
9,4,1,4,3,1,0,1,0,0,72
8,3,1,4,3,0,1,0,0,0,60
1,5,2,4,2,1,1,0,1,1,73
9,4,1,3,10,0,1,0,0,0,86
17,4,1,1,0,0,1,0,0,1,71
11,0,0,0,9,1,0,1,1,0,60
8,0,1,2,5,1,0,1,1,0,56
9,4,1,3,10,1,1,1,1,1,100
18,4,0,3,6,0,1,1,1,0,90
10,4,1,3,1,1,1,1,0,1,71
9,1,0,5,0,1,1,0,0,0,38
7,3,1,3,10,0,1,1,0,1,84
5,3,1,5,3,1,1,0,1,1,66
9,5,2,4,8,0,1,1,1,1,100
13,4,2,3,4,1,0,1,0,0,91
8,2,0,4,8,0,1,1,0,1,67
2,3,2,3,0,1,1,0,0,1,53
10,0,1,1,7,0,1,1,0,1,62
6,3,2,4,8,1,1,1,1,1,95
11,3,2,1,5,1,0,0,1,1,84
7,3,1,0,9,1,0,1,1,0,77
19,4,0,1,9,0,1,1,1,0,97
18,3,2,5,7,1,1,0,1,0,100
15,4,1,0,7,0,0,1,1,0,89
11,4,1,3,4,0,0,1,0,1,77
9,0,1,5,1,1,0,0,1,0,48
19,5,2,2,4,0,1,0,1,0,100
11,5,0,2,7,0,0,1,0,0,76
8,0,1,2,5,1,0,0,1,1,55
4,0,2,5,1,0,1,0,1,1,50
4,0,1,4,7,1,0,1,1,0,58
1,1,0,0,10,0,1,1,0,0,43
2,3,1,1,8,1,0,0,0,1,61
8,5,2,1,5,0,0,1,0,0,82
15,2,0,1,7,0,0,1,0,0,67
9,4,1,3,8,1,0,1,1,0,89
17,3,2,0,5,0,0,0,1,1,91
3,0,0,0,5,0,0,0,1,0,25
19,5,1,4,7,1,0,0,1,1,100
3,4,1,0,7,0,0,0,1,1,64
2,5,2,3,10,0,1,1,1,0,95
